fecha,titulo,is_fake,descripcion,sector
2017-11-25,Abdalá:”Es una injusticia yo esperé 20 años para regresar y el correa un par de meses”,1,"APS. Noticias, Guayaquil, Ecuador.- El expresidente de la República, Rafael Correa, arribó a Ecuador la madrugada de este sábado 25 de noviembre del 2017. El exmandatario llegó hasta la zona de Aviación Civil, en la misma av. De las Américas de la terminal del aeropuerto José Joaquín de Olmedo de Guayaquil. Él llegó pasadas las 00:30. A su arribo, decenas de simpatizantes y contrarios lo recibieron en los exteriores de la pista. La aglomeración provocó que se cerraran los carriles de la avenida, en el sentido centro-norte de la urbe.",guayaquil
2017-11-25,VIDEO: Dalo Bucaram intenta hacerse el machito pero sigue valiendo verga,1,"Este zoquete Bucaram hijo de un ratero que se llevó dinero en sacos de yute a Panamá quiere ganar popularidad haciendose el machito y en la llegada de Rafael Correa a Ecuador. Todos conocemos como es Dalo Bucaram, una basura como político, un inútil intelectualmente y un fracasado como deportista. Dalo a pesar de hacerte el duro,… vales verga principito.",ecuador
2017-11-24,Correa no tendrá protección al llegar al Ecuador y Patiño se emociona,1,"APS. Noticias, Quito, Ecuador.- El expresidente Rafael Correa no contará con un servicio de protección especial si llega al país. Así lo confirmó el ministro del Interior, César Navas, durante la entrega de una Unidad Móvil de Policía en el Parque Samanes, en el norte de Guayaquil. “Él (Correa) tiene un equipo asignado a su seguridad por parte del Servicio de Protección Presidencial, es la seguridad. Nosotros hemos de velar que no exista una alteración al orden público y que la seguridad de todos los ecuatorianos, como siempre lo hacemos, esté bajo control”, dijo Navas.",quito
2017-11-24,"Reina de Quito no tiene cara ni tetas ni culo, pero tiene una bonita letra",1,"EM. Noticias.- Ana Carolina Carvajal es la nueva soberana de la ciudad. Luego de una difícil deliberación, el jurado eligió a la joven de 25 años como Reina de Quito 2017-2018 la noche de este jueves 23 de noviembre de 2017. La flamante Reina recibió su banda de manos del alcalde Mauricio Rodas quien manifestó.",reina de quito
2017-11-24,FOTO: La chica quiteña que afirma ser más hermosa e inteligente que la actual Reina de Quito,1,"Luisa Johana Sánchez es una joven quiteña que se encuentra estudiando Física en la Universidad “San Francisco” gracias a una beca que se ganó. Luisa Johana hija de padre Quiteño y madre Choneña vivió su infancia en Santo Domingo de los Tsachilas. Luisa nos envió esta fotografía con el siguiente texto: “Estimados editores de diario “El Mercioco”, les envío una de las pocas fotografías que tengo no con el objetivo de causar polémica sino para protestar contra esa farsa llamada Reina de Quito. Yo creo ser mas bella, culta e inteligente que la actual reina, pero lastimosamente tengo un acento costeño y no tengo pedigrí, publiquen la foto si ustedes creen conveniente y si están de acuerdo conmigo”",física
2017-11-24,Niño betunero quiteño: “Esa reina está más fea que el hambre”,1,"EM. Noticias.- Ana Carolina Carvajal es la nueva soberana de la ciudad. Luego de una difícil deliberación, el jurado eligió a la joven de 25 años como Reina de Quito 2017-2018 la noche de este jueves 23 de noviembre de 2017 por ser la menos tabla de todas. Un niño betunero que trabaja en la plaza de la independencia afirmó que sintió un fuerte dolor en el estómago cuando vio la noticia en el periódico.",reina de quito
2017-11-24,Lenin: “Quisiera meterle una patada en el culo a Correa… pero no puedo”,1,"EM. Noticias.- El pronunciamiento del presidente Lenín Moreno tuvo lugar en el balcón de Carondelet, cuando terminaba una reunión donde recibía instrucciones de Gustavo Larrea. Moreno aprovechó el encuentro con sus simpatizantes para pronunciarse sobre la eventual venida del exmandatario Rafael Correa, quien llegaría a Ecuador este viernes 24 de noviembre.",ecuador
2017-11-24,VIDEO: Ya salió la película “La liga de la justicia” versión para adultos,1,¿Te agrada esta versión?,
2017-11-24,Nobita: “¡Me voy del gobierno porque todos me hacen CALZÓN CHINO!”,1,"EM. Noticias.- El presidente de la República, Lenín Moreno, resolvió hoy realizar una renovación parcial de su equipo económico. En un comunicado de la Secretaría Nacional de Comunicación (Secom) se informó que el Primer Mandatario agradeció los servicios de Patricio Rivera, quien se desempeñaba como consejero presidencial para Política Económica y renunció por bulling en el gabinete.",
2017-11-23,VIDEO: Se le pierde el celular al chofer de un bi-articulado y secuestra a todos los pasajeros,1,Por cosas como estas es que somos tercermundistas.,
2017-11-23,"Tarquino Páez otra vez se le ahueva a Correa, ¡solo es puro boca!",1,"Siempre hecho el fiscalizador, hecho el machito, hecho el duro, hecho el que lanza amenazas… para al final valer verga. No cuesta nada ir al aeropuerto y decirle eso en la cara a Correa.",
2017-11-23,"Iván Espinel no pudo demostrar de donde pagó su casa, ¡Hinostroza le sacó la pucta!",1,"Que no puedas cerrarle la boca a JanetHinostroza siendo directo y diciendo claramente cual fue tu sueldo, cuando ahorraste, como compraste la casa, cuanto sacaste como préstamol, significa ser bruto. Espinel no pudo demostrar de donde pago su casa, intentó darse vueltas en la entrevista con Hinistroza. Lenin Moreno, ¿Qué esperas en sacarle a Espinel del Gobierno? o  ¿acaso estas pagando una deuda política?",
2017-11-22,Cuando bostezas y Photoshop te ataca,1,EM. Internet el mejor lugar para no estar aburrido,
2017-11-22,"Cuando quieres sacar una selfie pero fallas, lo arruinas y quedas mal",1,"APS. EM.- A todos nos han salido fotos malas, pero estas personas no se han fijado bien en su entorno antes de tomar la foto.",
2017-11-22,Cuando te equivocas de chat y tu familia te destierra.,1,APS. EM.- Con cuidado muchachos.,
2017-11-22,Rodas solicitó que el 6 Dic. sea festivo porque ese día se encontró una quiteña con rabo,1,"APS. Noticias, Quito, Ecuador.- El alcalde de Quito, Mauricio Rodas, anunció en una rueda de prensa realizada la mañana de este miércoles 22 de noviembre del 2017, que solicitó a las autoridades del Gobierno Nacional declarar el 6 de diciembre como día de asueto para la ciudad. Argumentó que esta solicitud es para recompensar y recordar el día que se encontró a una quiteña con rabo en las calles. Este día sería adicional al 8 de diciembre que es considerado como feriado local, según la Ley de Feriados aprobada por la Asamblea Nacional el año pasado.",quito
2017-11-22,Luces navideñas ya se encendieron en Quito,1,"APS. Noticias, Quito, Ecuador.-  Las festividades navideñas están a la vuelta de la esquina. Y por eso la Empresa Pública Metropolitana de Movilidad y Obras Públicas (Epmmop) empezó a iluminar diferentes sitios de la ciudad. Para este año se tiene previsto instalar luces en parques, avenidas, bulevares y lugares representativos de todo el Distrito Metropolitano incluyendo chongos frecuentados por los capitalinos. Según la Epmmop, en lo que resta de noviembre y hasta la primera semana de diciembre se colocarán luminarias en la av. Ajaví, en el redondel del Mercado Mayorista, en el intercambiador de Carapungo y en los nightclubs a norte de la ciudad. También se instalarán luces en el acceso del los moteles ubicados “todo norte”.",quito
2017-11-22,Ehlers: “Más lo que me botan para que este par de pendejos ocupen mi puesto en el gobierno”,1,"E.M Noticias.- Freddy Ehlers el extitular de la Secretaría del Buen Vivir se manifestó en contra de los buenos para nada que actualmente son ministros. Esta reacción fue al enterarse de la glosa que tiene Ivan Espinel por robarse millones de dólares del estado. “Mas lo que me botan a mi para que dos pendejos ocupen mi lugar, yo por lo menos meditaba y no robaba, estos pendejos a parte de ser unos buenos para nada, roban a montones”, afirmó el ex ministro inútil.",
2017-11-22,Estados que te harán cuestionar la inteligencia humana,1,"APS. EM.- No, tampoco sabemos de donde salen.",
2017-11-22,Si quieres darle celos a tu ex este tipo será tu héroe,1,APS. EM.- Nivel que solo los asiáticos alcanzan.,
2017-11-22,3 victimas produjo un pedo de una manaba en Calderón,1,"APS. Noticias, Quito, Ecuador.- Tres personas de 42, 39 y 12 años fueron atendidas durante la madrugada de este miércoles 22 de noviembre de 2017, por presentar síntomas de intoxicación por inhalación de monóxido de carbono. Según reportó el ECU 911, la emergencia se produjo alrededor de la 01:43, en el interior de un inmueble, localizado en las calles Atahualpa y Capulíes, en la parroquia de Calderón, al norte de Quito. Tras la inspección realizada por miembros del Cuerpo de Bomberos se pudo determinar que en el interior de la vivienda se encontraba una dama de companía de origen manabita sin la manga autorización de la mujer de casa, por lo que posiblemente pudo existir una acumulación de monóxido de carbono al esconderla en el closet por 3 horas. Los afectados fueron trasladados hasta el hospital de Calderón para ser valorados. Según explicó el doctor Luis Vidal, líder de Emergencias del Hospital de Calderón, los pacientes fueron trasladados a tiempo a la casa de salud y así se pudo evitar consecuencias fatales.",quito
2017-11-22,"VIDEO: Barcelonistas vuelven a las andadas, si no te roban la billetera te roban besos",1,Ya no hay componte con estos muchachos.,
2017-11-21,VIDEO: Mira toda la fortuna que hizo Ivan Espinel robándose tus impuestos,1,"Ivan Espinel será glosado por más de 40 millones en perjuicio al estado según orden de la contraloría. Espinel pagó con dinero estatal a clínicas por sus servicios al doble del precio, pagó por exámenes que nunca se hicieron a pacientes que nunca existieron. Este maldito te robó el dinero de tus medicinas, de tus cirugías de tu salud.",
2017-11-21,Moreno convoca a una “contra convención” para minimizar la convención de Correa en Esmeraldas,1,"EM. Noticias.- El presidente de Ecuador, Lenin Moreno, ha convocado a sus simpatizantes el día de hoy para que se presenten ante la sede del Ejecutivo el próximo miércoles para participar en una marcha en apoyo a su gestión para luego terminar en una convención en el estadio del Aucas. La marcha se hará el mismo día que la convención convocada por los partidarios de Rafael Correa. “Si en la convención de Esmeraldas ellos son 3.000, nosotros seremos 30.000 en el estadio del Aucas, si habrá su respectiva colita y sanduchito”, manifestó el presidente Moreno.",estadio del aucas
2017-11-21,El negro de WhatsApp si asistirá a la convención en Alianza País en Esmeraldas,1,"EM. Noticias.- La directiva del movimiento oficialista Alianza PAIS, presidida por Ricardo Patiño, decidió convocar a la Convención Nacional para el próximo 3 de diciembre de 2017. Esta facción correísta decidió el pasado 31 de octubre retirar a Lenín Moreno de la presidencia del movimiento, por falta reiteradas a las sesiones del Movimiento Alianza PAIS.",
2017-11-21,Asambleistas que no cumplan sus horas obligatorias de siesta serán destituidos,1,"APS. Noticias, Quito, Ecuador.- El proyecto de Ley para Prevenir y Erradicar el incumplimiento de Siestas Laborales será analizado en el Pleno de la Asamblea Nacional este jueves 9 de noviembre de 2017. El informe para primer debate fue preparado por la comisión ocasional creada para el análisis de esta normativa. En el portal de la Legislatura se informa que en esa mesa se unificaron las propuestas presentadas por el Ejecutivo y el Grupo Parlamentario por los Derechos de los Asambleistas. En las sesiones también participaron 46 actores del sector público y privado, organizaciones nacionales e internacionales, académicos y ciudadanía. De otro lado se desarrollaron 13 jornadas de socialización. Asistieron unas 1570 personas de Tungurahua, Manabí, Bolívar, El Oro, Santo Domingo, Pastaza, Esmeraldas, Sucumbíos, Santa Elena, Carchi, Chimborazo y provincias aledañas. En la comisión ocasional se destacó que el proyecto crea un Sistema Nacional que armonizará normas, protocolos, procedimientos y mecanismos que permitirán planificar acciones para la respuesta de las autoridades ante casos de asambleistas que no cumplan con sus horas de sueño laboral.",quito
2017-11-21,GALERÍA: Cosas que solo son normales en Latinoamérica,1,"No, estas cosas no son normales en el resto del mundo.",
