fecha,titulo,link,descripcion,is_fake
2018-09-30,Fiscal entrega pruebas de los poderes telequinéticos de Correa,http://elmercioco.com/fiscal-entrega-pruebas-de-los-poderes-telequineticos-de-correa/,"El fiscal general del Estado (“encargado”), Paúl Pérez, presentó hoy un dictamen acusatorio contra Rafael Correa en el caso de secuestro del político opositor Fernando Balda, en la audiencia preparatoria de juicio que se celebra en Quito. Pérez acusó a Rafael Correa como autor intelectual de los delitos de asociación ilícita y plagio (secuestro) a Fernando Balda. Según el fiscal Correa posee poderes especiales de Telequinesis y Telepatía con los cuales controlaba a quién le plazca y  ha solicitado a la jueza nacional, Daniella Camacho, el correspondiente auto de llamamiento a juicio.",1
2018-09-25,‘Harta Demencia’ lidera las encuestas para alcalde de Guayaquil,http://elmercioco.com/harta-demencia-lidera-las-encuestas-para-alcalde-de-guayaquil/,"La directora de Perfies de Opinión, Paulina Recalde conversó con este diario sobre el liderazgo político en Quito y Guayaquil, en vísperas de las próximas elecciones seccionales. Para la presidenta de Perfiles, la perla del Pacífico atraviesa un momento más claro, ya que “el debate está entre el cambio o la continuidad con matices”.",1
2018-09-24,La FIFA reconoce a Mauricio Rodas como el nuevo “Rey de Copas” del Ecuador,http://elmercioco.com/la-fifa-reconocen-a-mauricio-rodas-como-el-nuevo-rey-de-copas-del-ecuador/,"Un video publicado en las redes sociales, el alcalde de Quito Mauricio Rodas aparece dando declaraciones en total estado de ebriedad durante la entrega del World Travel Awards, el pasado 16 de septiembre, en Guayaquil. El video se ha convertido en tendencia en redes sociales tras ser filtrado por Diario “El Mercioco” la mañana del viernes pasado. Ante este acontecimiento, la FIFA ha destronado a la Liga de Quito como el “Rey de Copas” del Ecuador, pues dicho titulo desde el día de hoy es para Mauricio Rodas.",1
2018-09-24,Fortnite Cedeño Loor acaba de nacer en Manabí,http://elmercioco.com/fortnite-cedeno-loor-acaba-de-nacer-en-manabi/,"El día de ayer en el hospital de Chone, acaba de nacer un niño el cual fue bautizado como Fortnite Cedeño Loor. El niño nació fruto de la relación de Gohan Cedeño Cedeño de 18 años de edad y de Leyenda Filarmónica Loor Vera de 16 años de edad. Los padres del niño afirmaron que decidieron bautizarlo como Fortnite en relación al juego de video que es un éxito en la actualidad. Leyenda Filarmónica, la madre del niño, afirmó que ella no estaba de acuerdo con el nombre del niño, pero después de una discusión con su padre, llegaron a un acuerdo mutuo.",1
2018-09-20,Vicuña: “Asesor que no diezme no entrará en el reino de los cielos”,http://elmercioco.com/vicuna-asesor-que-no-diezme-no-entrara-en-el-reino-de-los-cielos/,"El escándalo de los “peajes” o “diezmos” que estalló la semana pasada en la Asamblea Nacional de Ecuador continúa con nuevos casos que se han dado a conocer en las últimas horas. Ayer se conocieron  nuevos casos pero la vicepresidenta de la república Maria Alejandra Vicuña afirmó que los empleados deben diezmar. Vicuña levanto las manos y dijo.. “Hermanos, la palabra del señor es clara, en Levitico 27:30 dice ‘ todo aquel que diezme recibirá 100 veces más en abundancia, pues el avaro nunca entrará en el reino de los cielos’, asi que compañeros asesores, diezmar no es obligatorio pero aquel que no diezme no entrará en el Reino de Lenin” afirmó Vicuña.",1
2018-09-19,Arqueólogos descubren 100 momias esperando una cita para el IESS,http://elmercioco.com/arqueologos-descubren-100-momias-esperando-una-cita-para-el-iess/,"Arqueólogos ecuatorianos han descubierto na centena de momias en una sala de espera del IESS que no había sido explorada desde hace muchos años, informó el museo nacional este martes. La arqueóloga alemana Frederica Kampp en conjunto con catedráticos de la Universidad San Francisco, hallaron esta sala de espera la cual fue cerrada hace años para renovación.",1
2018-09-18,Lenin Moreno condecora a joven que desfiguró el rostro a su mujer,http://elmercioco.com/lenin-moreno-condecora-a-joven-que-desfiguro-el-rostro/,"Raúl Escobar Arauz, el joven valiente que tomó a su mujer por los cabellos, golpeó su rostro contra el inodoro, la lanzó al piso y la pateó en la cara y cabeza fue condecorado por el presidente de la República Lenin Moreno y la Asamblea Nacional. Moreno afirmó que Raúl Escobar es un héroe nacional y que se merece la medalla al honor, el máximo grado de condecoración que puede dar el estado ecuatoriano. Según Moreno, la culpa pudo haber sido de la agredida Eliaba Barreno tiene la nariz rota, hematomas en el cráneo, un coagulo de sangre en el párpado, existe el riesgo de que pierda el ojo, y otras heridas más que le produjo su ex pareja Raúl E. en medio de un ataque de celos.",1
2018-09-12,Filemón pide a Lenin que le devuelva los millones de átomos que le robó,http://elmercioco.com/filemon-pide-a-lenin-que-le-devuelva-los-millones-de-atomos-que-le-robo/,"En medio de un ambiente cálido y afectivo, 24 estudiantes de la Unidad Educativa Pablo Muñoz Vega de San Gabriel escucharon por una hora presidente Lenín Moreno hablar sobre física cuántica. Moreno intentó convencer a los niños de primaria que si ellos respiran átomos de sus amigos, ellos  se convierten en sus amigos, luego cantó el “Soy del Carchi” con los infantes.",1
2018-09-10,Moreno afirma que fue Rafael Correa quién “grafiteó el metro de Quito”,http://elmercioco.com/moreno-afirma-que-fue-rafael-correa-quien-grafiteo-el-metro-de-quito/,"La madrugada del domingo, 9 de septiembre del 2018, uno de los vagones que conforma el primer tren del Metro de Quito fue grafiteado por un grupo de bándalos. Hoy en la mañana el presidente de la república Lenin Moreno, afirmó que el expresidente Rafael Correa es el responsable de dichos grafitis y bandalismo.",1
2018-09-04,Lenin Moreno dará una conferencia sobre Hentai en Japón,http://elmercioco.com/lenin-moreno-dara-una-conferencia-sobre-hentai-en-japon/,"El presidente de Ecuador, Lenín Moreno, emprendió un viaje para realizar en Japón una visita oficial que tendrá lugar entre los próximos 5 y 7 de septiembre, confirmó la Presidencia en su cuenta de Twitter. “Primer Mandatario Lenin Moreno emprende su viaje a Japón con el objetivo de fortalecer las relaciones diplomáticas y comerciales, además de promocionar a Ecuador como un país de oportunidades para la inversión y hablar sobre los beneficios del HENTAI en Japón”, señala un mensaje en esa red social, en la que aparece una fotografía del gobernante con un pulpo.",1
2018-08-28,Vicuña no presentó el “certificado médico” pero se filtró su radiografía,http://elmercioco.com/vicuna-no-presento-el-certificado-medico-pero-se-filtro-su-radiografia/,"han pasado ya varios días que la vicepresidente de la República, Maria Alejandra Vicuña fue encontrada haciendo shopping en un Mall en horas laborables. La chancha como la apoda la ciudadanía, aún no ha presentado el certificado médico, pero su radiografía llegó a manos del tío mercioco.",1
2018-08-27,"Vicuña: “Ya terminé todos los niveles de Candy Crush Zaga y me aburrí, por eso me fui al Mall “",http://elmercioco.com/vicuna-ya-termine-todos-niveles-de-candy-crush-zaga-y-me-aburri-por-eso-me-fui-al-mall/,"La vicepresidente del Ecuador, María Alejandra Vicuña en una rueda de prensa aclaró el “mal entendido” cuando fue encontrada en un Mall en horas laborales. Los ecuatorianos reclamaron a Vicuña que a las 4PM no debería estar de shopping en el Mall sino debería estar trabajando. Ante esto Vicuña afirmó.",1
2018-08-26,Fiscalía encuentra $. 400 mil millones ocultos en las cuentas de Segismundo,http://elmercioco.com/fiscalia-encuentra-400-millones-ocultos-cuentas-de-segismundo/,"La Fiscalía de Ecuador solicitó asistencia penal a 12 países con el fin de indagar si el expresidente Rafael Correa (2007-2017)  tiene activos en el extranjero fruto de irregularidades en la venta de petróleo a empresas asiáticas durante su Gobierno. A través de su departamento de Asuntos Internacionales, la Fiscalía solicitó a Estados Unidos, Alemania, Australia, Nueva Zelanda, Islas Vírgenes Británicas, Dubái, Panamá, Bahamas, Vanuatu, Uruguay, Suiza y Suecia que proporcionen información bancaria y de conformación de empresas de unos 20 exfuncionarios, entre ellos el propio Rafael Correa.",1
2018-08-22,"Lenin Moreno: “..tranquilos, solo la puntita, les prometo que no dolerá..”",http://elmercioco.com/lenin-moreno-tranquilos-solo-la-puntita-les-prometo-que-no-dolera/,"El presidente del Ecuador Lenin Moreno anunció la noche de este martes el nuevo paquetazo para el pueblo. Lo hizo mediante una cadena nacional grabada en la que intervino el mismo Lenín Moreno, el secretario general de la presidencia, Eduardo Jurado, y el ministro de Economía, Richard Martínez.",1
2018-08-21,Sindicato de Choros piden que ya no ingresen más venezolanos al país,http://elmercioco.com/sindicato-de-choros-ec/,"Con sus maletas en mano grupos de venezolanos que no tienen pasaporte emprendieron este domingo el viaje a pie por el territorio ecuatoriano desde el puente Internacional de Rumichaca. Alrededor de 500 ciudadanos venezolanos esperaban a las afueras de las oficinas de Migración, en el lado ecuatoriano. El Gobierno ecuatoriano impuso el 16 de agosto del 2018 la medida de solicitar el pasaporte para el ingreso de venezolanos al país pero el Gremio de Choros Profesionales del Ecuador solicitó al Ministerio del Interior que ya se prohiba el ingreso a todo venezolano.",1
2018-08-19,La Posta va a Amsterdam por un acaso Rafael Correa se encuentre allí,http://elmercioco.com/la-posta-va-a-amsterdam-por-un-acaso-correa-encuentre-alli/,"Los youtubers Boscán y Vivanco, que llegaron a Bélgica, para contar lo que hace el ex Presidente de la República, Rafael Correa, y tomar contacto con él, decidieron continuar su camino hacia Amsterdam, Holanda. Al no poder llegar a la casa de Correa, Vivanco y Boscán pidieron hacer otra “vaca” para dirigirse a Amsterdam con el fin de verificar si Correa se encuentra allí.",1
2018-08-14,Venezolanos protestan porque los albergues no tienen Jacuzzi,http://elmercioco.com/venezolanos-protestan-porque-no-tienen-jacuzzi/,"En las afueras de la terminal terrestre de Carcelén, el norte de Quito, aún continúan centenas de migrantes venezolanos, pese a que el Municipio capitalino habilitó varios albergues de acogida temporal, como parte del estado de emergencia humanitaria. Alrededor de 200 migrantes venezolanos permanecen hacinados en las afueras de la terminal terrestre de Carcelén. Ellos se negaron a ser reubicados en los cinco albergues que el Municipio de Quito habilitó porque en cada albergue no hay Jacuzzi.",1
2018-08-13,Choros no robarán por 3 días por luto a los hinchas del Barcelona de Guayaquil,http://elmercioco.com/choros-no-robaran-por-3-dias-por-luto-a-los-hinchas-del-barcelona-de-guayaquil/,"Diez hinchas de Barcelona fallecieron la tarde de este domingo, cuando en el bus en el que viajaban se accidentó en el km 55 de la vía Cuenca – Molleturo – El Empalme, en la provincia de Azuay. Así lo confirmó, mediante un comunicado a las 20:00, la Comisión de Tránsito del Ecuador, que señaló además que hay 35 heridos.Los hinchas habían acudido al encuentro con el Deportivo Cuenca.",1
2018-08-11,Maná afirma que Rafael Correa no es el nuevo vocalista de la banda,http://elmercioco.com/mana-afirma-rafael-correa-no-es-el-nuevo-vocalista-de-la-banda/,"El grupo Maná estuvo presente hoy en Madrid para arropar la rueda de prensa para aclarar la situación de Rafael Correa. A Fher Olvera, cantante de Maná, le indignó el saber que a Rafael Correa se lo ha presentado como vocalista principal del grupo mexicano.",1
2018-08-08,Nebot condecora a Roditti y lo nombra Comandante de la Policía Metropolitana,http://elmercioco.com/nebot-condecora-a-roditti-nombra-comandante-de-la-policia-metropolitana/,"El burgomaestre de Guayaquil Jaime Nebot, esta mañana condecoró a la familia Roditti en una ceremonia en el municipio de Guayaquil. Nebot afirmó que ha conversado con Roditti y lo ha nombrado Comandante de la Policía Metropolitana “Cuando vi el video de como los Roditti le sacaban la pucta a esos guardias, inmediatamente supe que los necesitamos en la Policía Metropolitana. Roditti se ha comprometido a impartir sus conocimientos a nuestros policías en defensa y ataque con ventiladores, esto es una buena noticia para Guayaquil”, afirmó Nebot.",1
