,fecha,titulo,descripcion,is_fake,descripcion_stem
1239,2016-11-15,Trump publica la lista de apellidos latinoamericanos que serán deportados y no recibirán visas,"A una semana de su triunfo en la elección presidencial de Estados Unidos, Donald Trump confirmó hoy en una entrevista cedida a la cadena televisiva CBS una de sus promesas más polémicas: la deportación de inmigrantes . “Lo que estamos haciendo es tomar a quienes tengan antecedentes criminales, pandilleros, probablemente dos millones, incluso tres millones de latinos, los vamos a sacar del país o los vamos a encarcelar”, prometió el magnate de 70 años durante el reportaje emitido por la emisora.",1,seman triunf elecci n presidencial unid donald trump confirm hoy entrev ced caden televis cbs promes m s pol mic deportaci n inmigr hac tom antecedent criminal pandiller probabl dos millon inclus tres millon latin vam sac pa s vam encarcel prometi magnat reportaj emit emisor
1240,2016-11-15,"Si quieres ser un político vergante, tienes que memorizarte estas frases","Si eres popular, lisiado o no, perteneces a la TV o a la radio, eres futbolista, tecnocumbiera, o estuviste de figuretti estos 4 años con algún partido político haciendo oposición, pues esta es tu oportunidad de arreglarte la vida de una vez por todas lanzandote para asambleísta. Puedes empezar a amarrar tu candidatura con algún partido político que te abra las puertas, obviamente tienes que tomarte fotos en los mercados, bailar tecnocumbia, ayudar a cruzar la calle a las viejitas, y acariciar a todo perro callejero que se te cruce.",1,si popul lisi pertenec tv radi futbol tecnocumb figuretti alg n part pol tic hac oposici n pues oportun arreglart vid vez tod lanzandot asambl sta pued empez amarr candidatur alg n part pol tic abra puert obvi tomart fot merc bail tecnocumbi ayud cruz call viejit acarici perr callejer cruc
1241,2016-11-15,Rodas recibió la primera perforadora para el metro y la bautizó Ricaurte en honor al consejal quien se perforó a la ofrecida,La tuneladora “El Guagua Alcalde o tambien llamada La Ricaute” llegó la tarde de ayer a Guayaquil y llegará a Quito en los siguientes días. Esta tuneladora viajó desde Alemania en 13 contenedores y se dividió en 55 piezas; el peso total de carga de la tuneladora es de 1554 toneladas. Peso comparable a la cantidad de garrotazos que le dio Ricaute a aquella que después llamó ofrecida. Esta perforadora se bautizó así ya que es ahora parte de la cultura quiteña el bullyng a Antonio Ricaute por sus aventurillas que incluso inspiraron a Antonio Valencia a tener mozitas.,1,tunel guagu alcald tambi llam ricaut lleg tard ayer guayaquil lleg quit siguient d as tunel viaj alemani contenedor dividi piez pes total carg tunel tonel pes compar cantid garrotaz dio ricaut aquell despu s llam ofrec perfor bautiz as ahor part cultur quit bullyng antoni ricaut aventurill inclus inspir antoni valenci ten mozit
1242,2016-11-14,Yachay descubre que la porcelana viene de las porceovejas.,"Una nueva espécie de ovino ha sido descubierta por los científicos que ya demuestran los frutos en Yachay. Proceoveja se llama la nueva epécie que ha existido mucho tiempo atrás y no nos hemos dado cuenta, explica el jefe de investigación proveniente de Manabí Telúrico Zambrano Loor. “La lana de donde viene… de la oveja, pero nunca nos hemos cuestionado de donde viene la porcelana, pues allí entró nuestro trabajo. La porcelana viene de las Porceovejas” declaró.",1,nuev esp cie ovin sid descubiert cient fic demuestr frut yachay proceovej llam nuev ep cie exist tiemp atr s dad cuent explic jef investigaci n provenient manab tel ric zambran loor lan vien ovej nunc cuestion vien porcelan pues all entr trabaj porcelan vien porceovej decl
1243,2016-11-14,Donald Trump publica la lista de apellidos de ecuatorianos que serán deportados,"A una semana de su triunfo en la elección presidencial de Estados Unidos, Donald Trump confirmó hoy en una entrevista cedida a la cadena televisiva CBS una de sus promesas más polémicas: la deportación de inmigrantes . “Lo que estamos haciendo es tomar a quienes tengan antecedentes criminales, pandilleros, y longazos, probablemente dos millones, incluso tres millones entre peruanos, ecuatorianos y bolivianos; los vamos a sacar del país a los longazos y a los pandilleros los vamos a encarcelar”, prometió el magnate de 70 años durante el reportaje emitido por la emisora.",1,seman triunf elecci n presidencial unid donald trump confirm hoy entrev ced caden televis cbs promes m s pol mic deportaci n inmigr hac tom antecedent criminal pandiller longaz probabl dos millon inclus tres millon peruan ecuatorian bolivian vam sac pa s longaz pandiller vam encarcel prometi magnat reportaj emit emisor
1244,2016-11-13,Mujeres cuencanas disfrutan de sus últimos orgasmos antes de que Trump deporte a sus maridos,"Está claro que cada persona es un mundo y a cada uno nos hacen disfrutar cosas diferentes en la cama. También es por todos conocido el hecho de que las mujeres disfrutan de orgasmos en bastante menor medida que los hombres y esto deriva en que muchas los acaben fingiendo por animar –o no desanimar– a sus parejas o que incluso rehuyan la practica del sexo porque disfrutan lo justito. Un estudio de la Universidad del Azuay, afirma que el porcentaje de orgasmos femeninos aumentó en la última semana, debido a la victoria de Donald Trump como presidente de los Estados Unidos.",1,est clar cad person mund cad hac disfrut cos diferent cam tambi n conoc hech mujer disfrut orgasm bastant menor med hombr deriv much acab fing anim desanim parej inclus rehu practic sex disfrut justit estudi univers azuay afirm porcentaj orgasm femenin aument ltim seman deb victori donald trump president unid
1245,2016-11-13,Mujeres cuencanas temen que sus maridos oficiales sean deportados por Trump,"Uno de los principales destinos para los azuayos es Estados Unidos. Desde hace más de cinco año, el Consulado de ese país en Guayaquil ha mostrado mayor apertura para otorgar visas a potenciales viajeros. Los datos del Consulado revelan que la emisión de visas (individuales o familiares) por turismo y negocios aumentó un 44% en los últimos cinco años. Actualmente, con la victoria de Donald Trump como presidente de EE.UU, existe una gran preocupación en las mujeres cuencanas que tienen a sus esposos en Estados Unidos. La preocupación no es por lo económico, sino mas bien por el aspecto familiar.",1,principal destin azuay unid hac m s cinc consul pa s guayaquil mostr mayor apertur otorg vis potencial viajer dat consul revel emisi n vis individual familiar turism negoci aument ltim cinc actual victori donald trump president ee uu exist gran preocupaci n mujer cuencan espos unid preocupaci n econ mic sin mas bien aspect famili
1246,2016-11-13,Donald Trump viajará al Ecuador para negociar la compra del país,"El multimillonario Donald Trump conocido por ser uno de los hombres mas ricos del mundo según la revista Forbes estaría interesado en Ecuador, no como inversionista sino como comprador. En recientes declaraciones dijo que tiene interés en aumentar el numero de sus propiedades y que “seria bonito tener un país tropical” por tal razón estaría interesado en comprar la totalidad del territorio ecuatoriano si le hacen una “buena oferta”.",1,multimillonari donald trump conoc ser hombr mas ric mund seg n revist forb interes ecuador inversion sin comprador recient declar dij inter s aument numer propiedad seri bonit ten pa s tropical tal raz n interes compr total territori ecuatorian si hac buen ofert
1247,2016-11-13,"Urban Land acabó con 356 apuñalados, 54 muertos, 65 embarazos adolescentes y casi 1000 robos de celulares","Las cifras más bajas de delincuencia se dieron este día sábado en la capital, aunque se concentró toda esa delincuencia en menos de 50 metros cuadrados. El concierto-festival de reggaeton reunió a mas de 50 barrios entre los más destacados, San Roque , La Ferroviaria, La Mena y Carapungo. 100 representantes de cada barrio se hicieron presentes, en total mas de 20 000 personas asistieron a este evento.",1,cifr m s baj delincuent dieron d s bad capital aunqu concentr tod delincuent men metr cuadr conciert festival reggaeton reuni mas barri m s destac san roqu ferroviari men carapung represent cad barri hic present total mas person asist event
1248,2016-11-13,Perro quedó traumado al enterarse que los humanos nunca tuvieron una piedra en la mano,"Un truco que todos aquellos que vivieron cerca de perros callejeros era el utilizar la “piedra invicible” que consta en agacharse e imitar como si se agarrara una piedra, por ende los perros se alejarán por el miedo y nos dejarán en paz. Un perro de la ciudad de Quito llamado “Tantanio” ha descubierto el secreto de los humanos, al acercarse demasiado a la mano de un supuesto portador de “una piedra”. Vio su mano vacía y toda su vida se vino abajo.",1,truc aquell viv cerc perr callejer utiliz piedr invic const agach imit si agarr piedr ende perr alej n mied dej n paz perr ciud quit llam tantani descubiert secret human acerc demasi man supuest portador piedr vio man vac tod vid vin abaj
1249,2016-11-11,Rodas propone traer Góndolas para movilizarse a través inundaciones de Quito,"La nueva propuesta del burgomaestre para las inundaciones es el “Góndolas – Q”. Proyecto el cual consta en la importación de góndolas directamente Italia. “Quito demuestra siempre ser una metrópolis estando un paso delante de los acontecimientos, como en este caso, un paso delante de la madre naturaleza, por eso anuncio que Quito será pionera en utilizar góndolas públicamente” declaró Rodas",1,nuev propuest burgomaestr inund g ndol q proyect const importaci n g ndol direct itali quit demuestr siempr ser metr polis pas delant acontec cas pas delant madr naturalez anunci quit ser pioner utiliz g ndol p blic decl rod
1250,2016-11-11,Se descubre que los lojanos son más peruanos que ecuatorianos,"Exámenes genéticos han demostrado que los lojanos llevan 93 % sangre peruana sus cuerpos. Una prueba de esto es la disposición y el gusto para comer diferente tipos de animales catalogados como “domésticos” es decir, mientras en perú comen palomas, su equivalente en loja es el seco de perro sarnoso o la famosa cecina de Rotweiller. Estos estudios fueron realizador por el ministerio de Salud Ecuatoriano, quieres pidieron muestras genéticas al vecino país Inca. El objetivo era aclarar las raíces lojanas, porque el Ecuador planea regalar a Loja al Perú esperando que nos regalen parte del Cenepa a cambio.",1,ex men gen tic demostr lojan llev sangr peruan cuerp prueb disposici n gust com diferent tip animal catalog dom stic dec mientr per com palom equivalent loj sec perr sarnos famos cecin rotweill estudi realiz ministeri salud ecuatorian quier pid muestr gen tic vecin pa s inca objet aclar ra ces lojan ecuador plane regal loj per esper regal part cenep cambi
1251,2016-11-11,Exámenes revelan que Cynthia Viteri es más hombre que el resto de candidatos a la presidencia,"El ministerio de salud pública del Ecuador es el encargado de hacer exámenes a los candidatos a la presidencia cada jornada de elecciones. En este caso han revelado las pruebas de contenido sanguineo de todos los candidatos, entre esto resalta que Viteri tiene más testosterona que todos los opositores, juntos. Incluso se rumora que tiene más testosterona que el mismisimo Van Damme. Otros resultados dieron mucho de que hablar, a continuación, se aclara cual es la hormona que abunda en el sistema de cada candidato:",1,ministeri salud p blic ecuador encarg hac ex men candidat president cad jorn eleccion cas revel prueb conten sanguine candidat resalt viteri m s testosteron opositor junt inclus rumor m s testosteron mismisim van damm result dieron habl continuaci n aclar hormon abund sistem cad candidat
